Temperature - (Celsius), Year, Statistics, Country, ISO3
31.234, 1942, May Average, Senegal, SEN
30.7252, 1942, Jun Average, Senegal, SEN
28.788, 1942, Jul Average, Senegal, SEN
27.2366, 1942, Aug Average, Senegal, SEN
28.2812, 1942, Sep Average, Senegal, SEN
28.9624, 1942, Oct Average, Senegal, SEN
27.6511, 1942, Nov Average, Senegal, SEN
24.3441, 1942, Dec Average, Senegal, SEN
23.4201, 1943, Jan Average, Senegal, SEN
25.8861, 1943, Feb Average, Senegal, SEN
27.8722, 1943, Mar Average, Senegal, SEN
30.4035, 1943, Apr Average, Senegal, SEN
32.0839, 1943, May Average, Senegal, SEN
30.3075, 1943, Jun Average, Senegal, SEN
28.6848, 1943, Jul Average, Senegal, SEN
27.2928, 1943, Aug Average, Senegal, SEN
27.6978, 1943, Sep Average, Senegal, SEN
28.7273, 1943, Oct Average, Senegal, SEN
26.9517, 1943, Nov Average, Senegal, SEN
23.7802, 1943, Dec Average, Senegal, SEN
24.3161, 1944, Jan Average, Senegal, SEN
26.4621, 1944, Feb Average, Senegal, SEN
28.1797, 1944, Mar Average, Senegal, SEN
30.3718, 1944, Apr Average, Senegal, SEN
32.0855, 1944, May Average, Senegal, SEN
31.1649, 1944, Jun Average, Senegal, SEN
29.3998, 1944, Jul Average, Senegal, SEN
28.1054, 1944, Aug Average, Senegal, SEN
27.9889, 1944, Sep Average, Senegal, SEN
29.0997, 1944, Oct Average, Senegal, SEN
28.0688, 1944, Nov Average, Senegal, SEN
24.1252, 1944, Dec Average, Senegal, SEN
25.3889, 1945, Jan Average, Senegal, SEN
27.1906, 1945, Feb Average, Senegal, SEN
29.4625, 1945, Mar Average, Senegal, SEN
31.8292, 1945, Apr Average, Senegal, SEN
31.4435, 1945, May Average, Senegal, SEN
30.8873, 1945, Jun Average, Senegal, SEN
28.7927, 1945, Jul Average, Senegal, SEN
27.3838, 1945, Aug Average, Senegal, SEN
27.8798, 1945, Sep Average, Senegal, SEN
28.9781, 1945, Oct Average, Senegal, SEN
27.2993, 1945, Nov Average, Senegal, SEN
25.8435, 1945, Dec Average, Senegal, SEN
23.5642, 1946, Jan Average, Senegal, SEN
26.4962, 1946, Feb Average, Senegal, SEN
29.1829, 1946, Mar Average, Senegal, SEN
30.0034, 1946, Apr Average, Senegal, SEN
31.8051, 1946, May Average, Senegal, SEN
30.5167, 1946, Jun Average, Senegal, SEN
28.8873, 1946, Jul Average, Senegal, SEN
27.5137, 1946, Aug Average, Senegal, SEN
27.8014, 1946, Sep Average, Senegal, SEN
28.6471, 1946, Oct Average, Senegal, SEN
27.4373, 1946, Nov Average, Senegal, SEN
24.3681, 1946, Dec Average, Senegal, SEN
23.8313, 1947, Jan Average, Senegal, SEN
26.1007, 1947, Feb Average, Senegal, SEN
29.4987, 1947, Mar Average, Senegal, SEN
30.7811, 1947, Apr Average, Senegal, SEN
31.3599, 1947, May Average, Senegal, SEN
30.3078, 1947, Jun Average, Senegal, SEN
28.8336, 1947, Jul Average, Senegal, SEN
27.8674, 1947, Aug Average, Senegal, SEN
27.8428, 1947, Sep Average, Senegal, SEN
29.1289, 1947, Oct Average, Senegal, SEN
26.7752, 1947, Nov Average, Senegal, SEN
25.0024, 1947, Dec Average, Senegal, SEN
23.7413, 1948, Jan Average, Senegal, SEN
26.7723, 1948, Feb Average, Senegal, SEN
29.4805, 1948, Mar Average, Senegal, SEN
29.2043, 1948, Apr Average, Senegal, SEN
31.6534, 1948, May Average, Senegal, SEN
29.8535, 1948, Jun Average, Senegal, SEN
28.4977, 1948, Jul Average, Senegal, SEN
27.7309, 1948, Aug Average, Senegal, SEN
28.1701, 1948, Sep Average, Senegal, SEN
28.9334, 1948, Oct Average, Senegal, SEN
27.1857, 1948, Nov Average, Senegal, SEN
24.5017, 1948, Dec Average, Senegal, SEN
23.8514, 1949, Jan Average, Senegal, SEN
26.032, 1949, Feb Average, Senegal, SEN
27.6213, 1949, Mar Average, Senegal, SEN
31.1895, 1949, Apr Average, Senegal, SEN
30.8119, 1949, May Average, Senegal, SEN
30.3775, 1949, Jun Average, Senegal, SEN
28.5711, 1949, Jul Average, Senegal, SEN
27.4195, 1949, Aug Average, Senegal, SEN
28.342, 1949, Sep Average, Senegal, SEN
29.5744, 1949, Oct Average, Senegal, SEN
27.5089, 1949, Nov Average, Senegal, SEN
25.4107, 1949, Dec Average, Senegal, SEN
23.7472, 1950, Jan Average, Senegal, SEN
26.1937, 1950, Feb Average, Senegal, SEN
29.3191, 1950, Mar Average, Senegal, SEN
30.5341, 1950, Apr Average, Senegal, SEN
31.4184, 1950, May Average, Senegal, SEN
30.5662, 1950, Jun Average, Senegal, SEN
28.5132, 1950, Jul Average, Senegal, SEN
27.1392, 1950, Aug Average, Senegal, SEN
27.3727, 1950, Sep Average, Senegal, SEN
28.1553, 1950, Oct Average, Senegal, SEN
26.8284, 1950, Nov Average, Senegal, SEN
24.0572, 1950, Dec Average, Senegal, SEN
24.0438, 1951, Jan Average, Senegal, SEN
25.7361, 1951, Feb Average, Senegal, SEN
28.1475, 1951, Mar Average, Senegal, SEN
30.0306, 1951, Apr Average, Senegal, SEN
31.3063, 1951, May Average, Senegal, SEN
30.5954, 1951, Jun Average, Senegal, SEN
28.4803, 1951, Jul Average, Senegal, SEN
27.687, 1951, Aug Average, Senegal, SEN
27.7943, 1951, Sep Average, Senegal, SEN
27.5441, 1951, Oct Average, Senegal, SEN
26.5591, 1951, Nov Average, Senegal, SEN
23.0689, 1951, Dec Average, Senegal, SEN
22.4534, 1952, Jan Average, Senegal, SEN
25.2396, 1952, Feb Average, Senegal, SEN
28.2213, 1952, Mar Average, Senegal, SEN
29.6317, 1952, Apr Average, Senegal, SEN
30.9312, 1952, May Average, Senegal, SEN
30.671, 1952, Jun Average, Senegal, SEN
28.107, 1952, Jul Average, Senegal, SEN
27.2905, 1952, Aug Average, Senegal, SEN
26.8822, 1952, Sep Average, Senegal, SEN
27.7869, 1952, Oct Average, Senegal, SEN
26.9715, 1952, Nov Average, Senegal, SEN
23.6315, 1952, Dec Average, Senegal, SEN
25.7052, 1953, Jan Average, Senegal, SEN
25.8084, 1953, Feb Average, Senegal, SEN
27.7407, 1953, Mar Average, Senegal, SEN
29.2442, 1953, Apr Average, Senegal, SEN
30.4954, 1953, May Average, Senegal, SEN
29.6928, 1953, Jun Average, Senegal, SEN
27.7191, 1953, Jul Average, Senegal, SEN
27.5365, 1953, Aug Average, Senegal, SEN
27.4339, 1953, Sep Average, Senegal, SEN
28.0946, 1953, Oct Average, Senegal, SEN
27.1334, 1953, Nov Average, Senegal, SEN
24.3619, 1953, Dec Average, Senegal, SEN
23.8734, 1954, Jan Average, Senegal, SEN
24.1701, 1954, Feb Average, Senegal, SEN
28.1706, 1954, Mar Average, Senegal, SEN
30.0239, 1954, Apr Average, Senegal, SEN
31.5773, 1954, May Average, Senegal, SEN
29.8654, 1954, Jun Average, Senegal, SEN
27.766, 1954, Jul Average, Senegal, SEN
26.7485, 1954, Aug Average, Senegal, SEN
27.6179, 1954, Sep Average, Senegal, SEN
28.5949, 1954, Oct Average, Senegal, SEN
27.3976, 1954, Nov Average, Senegal, SEN
24.7646, 1954, Dec Average, Senegal, SEN
24.6308, 1955, Jan Average, Senegal, SEN
26.5035, 1955, Feb Average, Senegal, SEN
28.1913, 1955, Mar Average, Senegal, SEN
30.2356, 1955, Apr Average, Senegal, SEN
31.2639, 1955, May Average, Senegal, SEN
29.8968, 1955, Jun Average, Senegal, SEN
27.386, 1955, Jul Average, Senegal, SEN
26.9115, 1955, Aug Average, Senegal, SEN
27.0832, 1955, Sep Average, Senegal, SEN
28.3647, 1955, Oct Average, Senegal, SEN
27.7552, 1955, Nov Average, Senegal, SEN
24.3112, 1955, Dec Average, Senegal, SEN
24.8045, 1956, Jan Average, Senegal, SEN
25.4958, 1956, Feb Average, Senegal, SEN
27.5699, 1956, Mar Average, Senegal, SEN
29.3367, 1956, Apr Average, Senegal, SEN
31.1101, 1956, May Average, Senegal, SEN
29.3781, 1956, Jun Average, Senegal, SEN
27.8996, 1956, Jul Average, Senegal, SEN
27.4159, 1956, Aug Average, Senegal, SEN
27.0263, 1956, Sep Average, Senegal, SEN
27.9287, 1956, Oct Average, Senegal, SEN
27.225, 1956, Nov Average, Senegal, SEN
23.9482, 1956, Dec Average, Senegal, SEN
23.3645, 1957, Jan Average, Senegal, SEN
26.1658, 1957, Feb Average, Senegal, SEN
28.0146, 1957, Mar Average, Senegal, SEN
29.432, 1957, Apr Average, Senegal, SEN
29.9676, 1957, May Average, Senegal, SEN
30.1143, 1957, Jun Average, Senegal, SEN
28.2316, 1957, Jul Average, Senegal, SEN
27.3026, 1957, Aug Average, Senegal, SEN
27.4924, 1957, Sep Average, Senegal, SEN
27.8299, 1957, Oct Average, Senegal, SEN
27.3422, 1957, Nov Average, Senegal, SEN
24.8046, 1957, Dec Average, Senegal, SEN
25.0215, 1958, Jan Average, Senegal, SEN
26.7671, 1958, Feb Average, Senegal, SEN
28.8458, 1958, Mar Average, Senegal, SEN
30.9138, 1958, Apr Average, Senegal, SEN
31.5247, 1958, May Average, Senegal, SEN
30.3652, 1958, Jun Average, Senegal, SEN
28.6017, 1958, Jul Average, Senegal, SEN
26.6413, 1958, Aug Average, Senegal, SEN
28.1172, 1958, Sep Average, Senegal, SEN
28.1848, 1958, Oct Average, Senegal, SEN
27.2615, 1958, Nov Average, Senegal, SEN
23.8198, 1958, Dec Average, Senegal, SEN
24.6057, 1959, Jan Average, Senegal, SEN
25.8615, 1959, Feb Average, Senegal, SEN
27.9712, 1959, Mar Average, Senegal, SEN
30.2, 1959, Apr Average, Senegal, SEN
31.0033, 1959, May Average, Senegal, SEN
30.3816, 1959, Jun Average, Senegal, SEN
28.3156, 1959, Jul Average, Senegal, SEN
27.1777, 1959, Aug Average, Senegal, SEN
27.7328, 1959, Sep Average, Senegal, SEN
29.0489, 1959, Oct Average, Senegal, SEN
26.9539, 1959, Nov Average, Senegal, SEN
23.4803, 1959, Dec Average, Senegal, SEN
24.2064, 1960, Jan Average, Senegal, SEN
27.4174, 1960, Feb Average, Senegal, SEN
27.3785, 1960, Mar Average, Senegal, SEN
29.8657, 1960, Apr Average, Senegal, SEN
31.4355, 1960, May Average, Senegal, SEN
30.5223, 1960, Jun Average, Senegal, SEN
28.3436, 1960, Jul Average, Senegal, SEN
27.6964, 1960, Aug Average, Senegal, SEN
27.555, 1960, Sep Average, Senegal, SEN
28.8225, 1960, Oct Average, Senegal, SEN
27.2276, 1960, Nov Average, Senegal, SEN
23.6861, 1960, Dec Average, Senegal, SEN
23.7886, 1961, Jan Average, Senegal, SEN
26.1832, 1961, Feb Average, Senegal, SEN
28.3681, 1961, Mar Average, Senegal, SEN
30.6681, 1961, Apr Average, Senegal, SEN
32.2618, 1961, May Average, Senegal, SEN
30.7438, 1961, Jun Average, Senegal, SEN
28.7554, 1961, Jul Average, Senegal, SEN
27.5311, 1961, Aug Average, Senegal, SEN
27.6548, 1961, Sep Average, Senegal, SEN
28.5771, 1961, Oct Average, Senegal, SEN
26.8081, 1961, Nov Average, Senegal, SEN
24.3269, 1961, Dec Average, Senegal, SEN
24.5036, 1962, Jan Average, Senegal, SEN
26.6143, 1962, Feb Average, Senegal, SEN
28.9489, 1962, Mar Average, Senegal, SEN
29.6628, 1962, Apr Average, Senegal, SEN
31.5888, 1962, May Average, Senegal, SEN
30.0877, 1962, Jun Average, Senegal, SEN
28.6188, 1962, Jul Average, Senegal, SEN
27.2597, 1962, Aug Average, Senegal, SEN
27.7366, 1962, Sep Average, Senegal, SEN
28.7179, 1962, Oct Average, Senegal, SEN
27.9077, 1962, Nov Average, Senegal, SEN
24.1205, 1962, Dec Average, Senegal, SEN
25.7259, 1963, Jan Average, Senegal, SEN
27.6901, 1963, Feb Average, Senegal, SEN
28.6665, 1963, Mar Average, Senegal, SEN
29.8495, 1963, Apr Average, Senegal, SEN
31.2289, 1963, May Average, Senegal, SEN
31.2181, 1963, Jun Average, Senegal, SEN
28.4596, 1963, Jul Average, Senegal, SEN
27.8344, 1963, Aug Average, Senegal, SEN
28.5117, 1963, Sep Average, Senegal, SEN
27.5455, 1963, Oct Average, Senegal, SEN
26.9632, 1963, Nov Average, Senegal, SEN
23.419, 1963, Dec Average, Senegal, SEN
24.593, 1964, Jan Average, Senegal, SEN
27.355, 1964, Feb Average, Senegal, SEN
29.1222, 1964, Mar Average, Senegal, SEN
30.1044, 1964, Apr Average, Senegal, SEN
31.8148, 1964, May Average, Senegal, SEN
29.7309, 1964, Jun Average, Senegal, SEN
28.3605, 1964, Jul Average, Senegal, SEN
27.0935, 1964, Aug Average, Senegal, SEN
27.0621, 1964, Sep Average, Senegal, SEN
28.2115, 1964, Oct Average, Senegal, SEN
26.8096, 1964, Nov Average, Senegal, SEN
24.2975, 1964, Dec Average, Senegal, SEN
22.4436, 1965, Jan Average, Senegal, SEN
25.7901, 1965, Feb Average, Senegal, SEN
28.8207, 1965, Mar Average, Senegal, SEN
29.2289, 1965, Apr Average, Senegal, SEN
31.7268, 1965, May Average, Senegal, SEN
29.9432, 1965, Jun Average, Senegal, SEN
28.3957, 1965, Jul Average, Senegal, SEN
27.3485, 1965, Aug Average, Senegal, SEN
27.4249, 1965, Sep Average, Senegal, SEN
28.3693, 1965, Oct Average, Senegal, SEN
27.0053, 1965, Nov Average, Senegal, SEN
23.0911, 1965, Dec Average, Senegal, SEN
24.0893, 1966, Jan Average, Senegal, SEN
27.0832, 1966, Feb Average, Senegal, SEN
28.3524, 1966, Mar Average, Senegal, SEN
30.3836, 1966, Apr Average, Senegal, SEN
31.5944, 1966, May Average, Senegal, SEN
30.2464, 1966, Jun Average, Senegal, SEN
29.3018, 1966, Jul Average, Senegal, SEN
28.2982, 1966, Aug Average, Senegal, SEN
27.1666, 1966, Sep Average, Senegal, SEN
27.7129, 1966, Oct Average, Senegal, SEN
27.1042, 1966, Nov Average, Senegal, SEN
24.3603, 1966, Dec Average, Senegal, SEN
24.4285, 1967, Jan Average, Senegal, SEN
25.6816, 1967, Feb Average, Senegal, SEN
27.8228, 1967, Mar Average, Senegal, SEN
29.3887, 1967, Apr Average, Senegal, SEN
31.0081, 1967, May Average, Senegal, SEN
29.8565, 1967, Jun Average, Senegal, SEN
28.0737, 1967, Jul Average, Senegal, SEN
27.2825, 1967, Aug Average, Senegal, SEN
26.9435, 1967, Sep Average, Senegal, SEN
27.9129, 1967, Oct Average, Senegal, SEN
26.5341, 1967, Nov Average, Senegal, SEN
22.6316, 1967, Dec Average, Senegal, SEN
22.8071, 1968, Jan Average, Senegal, SEN
26.0466, 1968, Feb Average, Senegal, SEN
27.3316, 1968, Mar Average, Senegal, SEN
29.0971, 1968, Apr Average, Senegal, SEN
30.431, 1968, May Average, Senegal, SEN
29.8024, 1968, Jun Average, Senegal, SEN
28.433, 1968, Jul Average, Senegal, SEN
28.6272, 1968, Aug Average, Senegal, SEN
28.0143, 1968, Sep Average, Senegal, SEN
28.7437, 1968, Oct Average, Senegal, SEN
27.967, 1968, Nov Average, Senegal, SEN
25.5554, 1968, Dec Average, Senegal, SEN
26.1679, 1969, Jan Average, Senegal, SEN
28.394, 1969, Feb Average, Senegal, SEN
30.4123, 1969, Mar Average, Senegal, SEN
31.4054, 1969, Apr Average, Senegal, SEN
32.464, 1969, May Average, Senegal, SEN
31.1817, 1969, Jun Average, Senegal, SEN
28.4823, 1969, Jul Average, Senegal, SEN
27.3147, 1969, Aug Average, Senegal, SEN
27.7068, 1969, Sep Average, Senegal, SEN
28.131, 1969, Oct Average, Senegal, SEN
27.062, 1969, Nov Average, Senegal, SEN
24.7484, 1969, Dec Average, Senegal, SEN
24.9721, 1970, Jan Average, Senegal, SEN
27.3543, 1970, Feb Average, Senegal, SEN
29.043, 1970, Mar Average, Senegal, SEN
31.1648, 1970, Apr Average, Senegal, SEN
31.4081, 1970, May Average, Senegal, SEN
30.9858, 1970, Jun Average, Senegal, SEN
28.7877, 1970, Jul Average, Senegal, SEN
27.5673, 1970, Aug Average, Senegal, SEN
27.6338, 1970, Sep Average, Senegal, SEN
29.682, 1970, Oct Average, Senegal, SEN
27.5721, 1970, Nov Average, Senegal, SEN
25.0711, 1970, Dec Average, Senegal, SEN
24.3585, 1971, Jan Average, Senegal, SEN
26.0636, 1971, Feb Average, Senegal, SEN
27.499, 1971, Mar Average, Senegal, SEN
30.1657, 1971, Apr Average, Senegal, SEN
30.698, 1971, May Average, Senegal, SEN
30.0458, 1971, Jun Average, Senegal, SEN
27.9254, 1971, Jul Average, Senegal, SEN
26.7366, 1971, Aug Average, Senegal, SEN
27.3896, 1971, Sep Average, Senegal, SEN
28.3732, 1971, Oct Average, Senegal, SEN
26.5832, 1971, Nov Average, Senegal, SEN
24.431, 1971, Dec Average, Senegal, SEN
24.1676, 1972, Jan Average, Senegal, SEN
25.7348, 1972, Feb Average, Senegal, SEN
27.9063, 1972, Mar Average, Senegal, SEN
29.2225, 1972, Apr Average, Senegal, SEN
30.5427, 1972, May Average, Senegal, SEN
29.894, 1972, Jun Average, Senegal, SEN
29.0053, 1972, Jul Average, Senegal, SEN
28.5596, 1972, Aug Average, Senegal, SEN
28.4953, 1972, Sep Average, Senegal, SEN
29.4277, 1972, Oct Average, Senegal, SEN
28.0542, 1972, Nov Average, Senegal, SEN
24.3442, 1972, Dec Average, Senegal, SEN
24.5983, 1973, Jan Average, Senegal, SEN
26.6094, 1973, Feb Average, Senegal, SEN
28.8132, 1973, Mar Average, Senegal, SEN
31.1073, 1973, Apr Average, Senegal, SEN
31.4748, 1973, May Average, Senegal, SEN
30.7386, 1973, Jun Average, Senegal, SEN
28.7778, 1973, Jul Average, Senegal, SEN
27.5602, 1973, Aug Average, Senegal, SEN
28.2108, 1973, Sep Average, Senegal, SEN
29.0229, 1973, Oct Average, Senegal, SEN
27.573, 1973, Nov Average, Senegal, SEN
23.385, 1973, Dec Average, Senegal, SEN
23.6099, 1974, Jan Average, Senegal, SEN
25.6462, 1974, Feb Average, Senegal, SEN
27.3947, 1974, Mar Average, Senegal, SEN
29.1406, 1974, Apr Average, Senegal, SEN
30.6473, 1974, May Average, Senegal, SEN
30.1777, 1974, Jun Average, Senegal, SEN
27.8791, 1974, Jul Average, Senegal, SEN
27.0519, 1974, Aug Average, Senegal, SEN
27.3504, 1974, Sep Average, Senegal, SEN
27.9007, 1974, Oct Average, Senegal, SEN
26.0695, 1974, Nov Average, Senegal, SEN
24.0453, 1974, Dec Average, Senegal, SEN
24.257, 1975, Jan Average, Senegal, SEN
25.8853, 1975, Feb Average, Senegal, SEN
27.5102, 1975, Mar Average, Senegal, SEN
29.6813, 1975, Apr Average, Senegal, SEN
30.5862, 1975, May Average, Senegal, SEN
30.4724, 1975, Jun Average, Senegal, SEN
27.5491, 1975, Jul Average, Senegal, SEN
27.3798, 1975, Aug Average, Senegal, SEN
26.964, 1975, Sep Average, Senegal, SEN
28.7244, 1975, Oct Average, Senegal, SEN
25.5365, 1975, Nov Average, Senegal, SEN
24.5494, 1975, Dec Average, Senegal, SEN
22.9843, 1976, Jan Average, Senegal, SEN
25.6225, 1976, Feb Average, Senegal, SEN
27.6031, 1976, Mar Average, Senegal, SEN
29.9737, 1976, Apr Average, Senegal, SEN
29.8048, 1976, May Average, Senegal, SEN
29.6935, 1976, Jun Average, Senegal, SEN
28.3133, 1976, Jul Average, Senegal, SEN
27.6788, 1976, Aug Average, Senegal, SEN
27.7591, 1976, Sep Average, Senegal, SEN
28.063, 1976, Oct Average, Senegal, SEN
26.8107, 1976, Nov Average, Senegal, SEN
23.7909, 1976, Dec Average, Senegal, SEN
24.772, 1977, Jan Average, Senegal, SEN
26.7987, 1977, Feb Average, Senegal, SEN
29.2101, 1977, Mar Average, Senegal, SEN
30.3304, 1977, Apr Average, Senegal, SEN
30.5328, 1977, May Average, Senegal, SEN
30.5557, 1977, Jun Average, Senegal, SEN
28.8661, 1977, Jul Average, Senegal, SEN
28.1286, 1977, Aug Average, Senegal, SEN
27.7031, 1977, Sep Average, Senegal, SEN
28.8989, 1977, Oct Average, Senegal, SEN
26.6541, 1977, Nov Average, Senegal, SEN
25.5667, 1977, Dec Average, Senegal, SEN
25.6726, 1978, Jan Average, Senegal, SEN
26.6893, 1978, Feb Average, Senegal, SEN
28.3277, 1978, Mar Average, Senegal, SEN
30.0272, 1978, Apr Average, Senegal, SEN
31.3355, 1978, May Average, Senegal, SEN
29.8269, 1978, Jun Average, Senegal, SEN
28.1623, 1978, Jul Average, Senegal, SEN
27.7234, 1978, Aug Average, Senegal, SEN
27.445, 1978, Sep Average, Senegal, SEN
28.3731, 1978, Oct Average, Senegal, SEN
26.5241, 1978, Nov Average, Senegal, SEN
24.2349, 1978, Dec Average, Senegal, SEN
25.0886, 1979, Jan Average, Senegal, SEN
27.041, 1979, Feb Average, Senegal, SEN
28.3357, 1979, Mar Average, Senegal, SEN
30.9238, 1979, Apr Average, Senegal, SEN
31.123, 1979, May Average, Senegal, SEN
30.0095, 1979, Jun Average, Senegal, SEN
28.7753, 1979, Jul Average, Senegal, SEN
28.0401, 1979, Aug Average, Senegal, SEN
28.3892, 1979, Sep Average, Senegal, SEN
29.0244, 1979, Oct Average, Senegal, SEN
27.7316, 1979, Nov Average, Senegal, SEN
25.2409, 1979, Dec Average, Senegal, SEN
25.1612, 1980, Jan Average, Senegal, SEN
26.1854, 1980, Feb Average, Senegal, SEN
28.8087, 1980, Mar Average, Senegal, SEN
31.3033, 1980, Apr Average, Senegal, SEN
31.5341, 1980, May Average, Senegal, SEN
30.066, 1980, Jun Average, Senegal, SEN
28.8653, 1980, Jul Average, Senegal, SEN
27.5944, 1980, Aug Average, Senegal, SEN
28.16, 1980, Sep Average, Senegal, SEN
29.114, 1980, Oct Average, Senegal, SEN
27.4204, 1980, Nov Average, Senegal, SEN
23.9182, 1980, Dec Average, Senegal, SEN
24.3122, 1981, Jan Average, Senegal, SEN
26.2245, 1981, Feb Average, Senegal, SEN
29.5302, 1981, Mar Average, Senegal, SEN
31.2376, 1981, Apr Average, Senegal, SEN
31.2745, 1981, May Average, Senegal, SEN
30.2637, 1981, Jun Average, Senegal, SEN
28.3781, 1981, Jul Average, Senegal, SEN
27.5494, 1981, Aug Average, Senegal, SEN
27.8748, 1981, Sep Average, Senegal, SEN
29.1962, 1981, Oct Average, Senegal, SEN
27.6494, 1981, Nov Average, Senegal, SEN
24.5879, 1981, Dec Average, Senegal, SEN
23.981, 1982, Jan Average, Senegal, SEN
25.351, 1982, Feb Average, Senegal, SEN
28.0864, 1982, Mar Average, Senegal, SEN
30.0075, 1982, Apr Average, Senegal, SEN
30.6291, 1982, May Average, Senegal, SEN
30.4817, 1982, Jun Average, Senegal, SEN
28.7793, 1982, Jul Average, Senegal, SEN
27.636, 1982, Aug Average, Senegal, SEN
28.2637, 1982, Sep Average, Senegal, SEN
28.6156, 1982, Oct Average, Senegal, SEN
26.8442, 1982, Nov Average, Senegal, SEN
23.36, 1982, Dec Average, Senegal, SEN
25.0532, 1983, Jan Average, Senegal, SEN
27.459, 1983, Feb Average, Senegal, SEN
30.2225, 1983, Mar Average, Senegal, SEN
30.7131, 1983, Apr Average, Senegal, SEN
32.1993, 1983, May Average, Senegal, SEN
29.7307, 1983, Jun Average, Senegal, SEN
28.9565, 1983, Jul Average, Senegal, SEN
28.7854, 1983, Aug Average, Senegal, SEN
28.8288, 1983, Sep Average, Senegal, SEN
29.8638, 1983, Oct Average, Senegal, SEN
28.0356, 1983, Nov Average, Senegal, SEN
24.5415, 1983, Dec Average, Senegal, SEN
24.4489, 1984, Jan Average, Senegal, SEN
26.0076, 1984, Feb Average, Senegal, SEN
28.3227, 1984, Mar Average, Senegal, SEN
30.1825, 1984, Apr Average, Senegal, SEN
32, 1984, May Average, Senegal, SEN
29.9127, 1984, Jun Average, Senegal, SEN
28.4197, 1984, Jul Average, Senegal, SEN
28.7212, 1984, Aug Average, Senegal, SEN
28.359, 1984, Sep Average, Senegal, SEN
28.8425, 1984, Oct Average, Senegal, SEN
27.1497, 1984, Nov Average, Senegal, SEN
24.4332, 1984, Dec Average, Senegal, SEN
24.2075, 1985, Jan Average, Senegal, SEN
27.4248, 1985, Feb Average, Senegal, SEN
28.8054, 1985, Mar Average, Senegal, SEN
29.8105, 1985, Apr Average, Senegal, SEN
30.8833, 1985, May Average, Senegal, SEN
30.0375, 1985, Jun Average, Senegal, SEN
28.0185, 1985, Jul Average, Senegal, SEN
27.685, 1985, Aug Average, Senegal, SEN
27.5888, 1985, Sep Average, Senegal, SEN
29.3233, 1985, Oct Average, Senegal, SEN
27.4893, 1985, Nov Average, Senegal, SEN
23.8689, 1985, Dec Average, Senegal, SEN
23.1915, 1986, Jan Average, Senegal, SEN
25.9932, 1986, Feb Average, Senegal, SEN
27.611, 1986, Mar Average, Senegal, SEN
31.1313, 1986, Apr Average, Senegal, SEN
31.3698, 1986, May Average, Senegal, SEN
30.5321, 1986, Jun Average, Senegal, SEN
28.885, 1986, Jul Average, Senegal, SEN
27.9081, 1986, Aug Average, Senegal, SEN
27.1129, 1986, Sep Average, Senegal, SEN
28.8952, 1986, Oct Average, Senegal, SEN
26.242, 1986, Nov Average, Senegal, SEN
23.9298, 1986, Dec Average, Senegal, SEN
24.5365, 1987, Jan Average, Senegal, SEN
26.6502, 1987, Feb Average, Senegal, SEN
28.5833, 1987, Mar Average, Senegal, SEN
30.8263, 1987, Apr Average, Senegal, SEN
32.3948, 1987, May Average, Senegal, SEN
31.0163, 1987, Jun Average, Senegal, SEN
29.743, 1987, Jul Average, Senegal, SEN
28.4429, 1987, Aug Average, Senegal, SEN
28.3544, 1987, Sep Average, Senegal, SEN
28.6758, 1987, Oct Average, Senegal, SEN
27.905, 1987, Nov Average, Senegal, SEN
25.2837, 1987, Dec Average, Senegal, SEN
23.6115, 1988, Jan Average, Senegal, SEN
26.7469, 1988, Feb Average, Senegal, SEN
29.6721, 1988, Mar Average, Senegal, SEN
30.9504, 1988, Apr Average, Senegal, SEN
31.8242, 1988, May Average, Senegal, SEN
30.4085, 1988, Jun Average, Senegal, SEN
28.538, 1988, Jul Average, Senegal, SEN
27.3801, 1988, Aug Average, Senegal, SEN
27.6248, 1988, Sep Average, Senegal, SEN
29.1694, 1988, Oct Average, Senegal, SEN
26.9392, 1988, Nov Average, Senegal, SEN
23.7958, 1988, Dec Average, Senegal, SEN
24.2997, 1989, Jan Average, Senegal, SEN
26.8017, 1989, Feb Average, Senegal, SEN
28.2187, 1989, Mar Average, Senegal, SEN
29.9348, 1989, Apr Average, Senegal, SEN
30.9203, 1989, May Average, Senegal, SEN
30.2462, 1989, Jun Average, Senegal, SEN
28.1412, 1989, Jul Average, Senegal, SEN
27.2485, 1989, Aug Average, Senegal, SEN
28.038, 1989, Sep Average, Senegal, SEN
28.8103, 1989, Oct Average, Senegal, SEN
27.4518, 1989, Nov Average, Senegal, SEN
25.3755, 1989, Dec Average, Senegal, SEN
23.8071, 1990, Jan Average, Senegal, SEN
27.7781, 1990, Feb Average, Senegal, SEN
30.0994, 1990, Mar Average, Senegal, SEN
30.7223, 1990, Apr Average, Senegal, SEN
32.0604, 1990, May Average, Senegal, SEN
30.551, 1990, Jun Average, Senegal, SEN
28.4174, 1990, Jul Average, Senegal, SEN
28.0259, 1990, Aug Average, Senegal, SEN
28.7121, 1990, Sep Average, Senegal, SEN
29.4565, 1990, Oct Average, Senegal, SEN
27.6866, 1990, Nov Average, Senegal, SEN
25.2544, 1990, Dec Average, Senegal, SEN
25.174, 1991, Jan Average, Senegal, SEN
26.3469, 1991, Feb Average, Senegal, SEN
28.5107, 1991, Mar Average, Senegal, SEN
30.0548, 1991, Apr Average, Senegal, SEN
